feature,total_freq,doc_freq,prevalence,entropy,entropy_norm,gini,idf_like,idf_norm,weighted_score,prior_mult,eligible,final_raw,variant_likelihood,label,punct_penalty_applied,singleton_demoted,lexical_whitelist_applied
i for c,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
i for e,281.0,10,1.0,3.029110207601545,0.9118530326600143,0.31637010676156585,-0.0953101798043249,0.0,0.06812886621709115,0.72,True,0.049052783676305625,0.05085170433609822,reading,False,False,False
i for h,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
i for ii,55.0,9,0.9,3.00759169045142,0.905375313535617,0.33636363636363636,0.0,0.055908659020217785,0.1280158463837857,0.72,True,0.09217140939632569,0.09555162638257074,reading,False,False,False
i for m,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,1.0,True,0.9142382564423792,0.947766263707773,variant,False,False,False
i for n,4.0,2,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.762155411726687,0.9009858421649845,0.72,True,0.6487098063587888,0.6725000458805589,reading,False,False,False
i for o,4.0,2,0.2,0.8112781244591328,0.24421905028821556,0.85,1.2039728043259361,0.762155411726687,0.9248480312401378,1.0,True,0.9248480312401378,0.9587651324906025,variant,False,False,False
i for r,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,1.0,True,0.9142382564423792,0.947766263707773,variant,False,False,False
i for u,6.0,3,0.3,1.4591479170272448,0.43924729113581873,0.7666666666666667,0.9162907318741551,0.5934019907599334,0.7537044280017494,0.72,True,0.5426671881612596,0.5625685096156503,reading,False,False,False
i for y,9.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
i for ā,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
i for ą,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
i for ą̇,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
i for ē,14.0,6,0.6,2.3787834934861753,0.7160851847296934,0.5714285714285714,0.3566749439387324,0.2651330867011423,0.40664258909282386,0.72,True,0.2927826641468332,0.3035199300854688,reading,False,False,False
i for ī,13.0,7,0.7,2.7192945256669794,0.8185892192706187,0.4230769230769231,0.22314355131420976,0.1868039815198666,0.28399445230937,0.3024,True,0.08587992237835348,0.08902941064485588,reading,True,False,False
i for ń,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
i for ŋ,2.0,2,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.762155411726687,0.9009858421649845,1.0,False,0.0,0.0,reading,False,False,False
i for ō,2.0,2,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.762155411726687,0.9009858421649845,0.72,False,0.0,0.0,reading,False,False,False
i for ū,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
i for ə,511.0,10,1.0,2.954710262525416,0.8894564175163467,0.37123287671232874,-0.0953101798043249,0.0,0.08632388173351538,0.72,True,0.06215319484813107,0.0644325490030804,reading,False,False,False
i for ə̄,7.0,5,0.5,2.1280852788913944,0.6406175022772587,0.6142857142857143,0.5108256237659907,0.35555740248662016,0.503695615245774,0.72,True,0.3626608429769573,0.3759607626560148,reading,False,False,False
i for ̊,2.0,2,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.762155411726687,0.9009858421649845,1.0,False,0.0,0.0,reading,False,False,False
i for ϑ,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
i for ạ,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
i for ị,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.42,False,0.0,0.0,reading,True,True,False
i inserted,437.0,10,1.0,3.096655082039239,0.9321860659191176,0.28123569794050346,-0.0953101798043249,0.0,0.05527865736000489,0.42,True,0.023217036091202053,0.024068478206275903,reading,True,False,False
ii deleted,22.0,8,0.8,2.9019469592513696,0.8735730805605433,0.35454545454545455,0.10536051565782635,0.11771281421330697,0.19552990222160285,0.72,True,0.14078152959955406,0.1459444333765353,reading,False,False,False
ii for a,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,0.72,True,0.658251544638513,0.6823917098695964,reading,False,False,False
ii for ai,206.0,10,1.0,2.9551072354396672,0.8895759182710026,0.38349514563106796,-0.0953101798043249,0.0,0.08936554881226902,0.72,True,0.06434319514483369,0.06670286353443865,reading,False,False,False
ii for e,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
ii for i,31.0,9,0.9,2.9780309901017126,0.8964766560375202,0.35161290322580646,0.0,0.055908659020217785,0.13360789459894756,0.72,True,0.09619768411124224,0.09972555732051552,reading,False,False,False
ii for m,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,0.72,True,0.658251544638513,0.6823917098695964,reading,False,False,False
ii for n,2.0,2,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.762155411726687,0.9009858421649845,0.72,False,0.0,0.0,reading,False,False,False
ii for uu,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
ii for y,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
ii for āi,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,0.72,True,0.658251544638513,0.6823917098695964,reading,False,False,False
ii for ōi,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
ii for š,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
ii inserted,23.0,8,0.8,2.818375827845116,0.8484156632356847,0.41304347826086957,0.10536051565782635,0.11771281421330697,0.21518589161542834,0.72,True,0.1549338419631084,0.1606157557775757,reading,False,False,False
j for a,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
j for c,10.0,6,0.6,2.5219280948873624,0.7591760034688151,0.48,0.3566749439387324,0.2651330867011423,0.3751672824878567,1.0,True,0.3751672824878567,0.3889258528433991,reading,False,False,False
j for z,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,0.72,True,0.658251544638513,0.6823917098695964,reading,False,False,False
j inserted,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.42,False,0.0,0.0,reading,True,True,False
k deleted,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.42,False,0.0,0.0,reading,True,True,False
k for b,3.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
k for β,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
m deleted,35.0,7,0.7,2.674614359852539,0.8051391491492317,0.4657142857142857,0.22314355131420976,0.1868039815198666,0.297343806992988,0.42,True,0.12488439893705496,0.12946430467321335,reading,True,False,False
m for a,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
m for ai,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
m for e,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
m for i,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
m for n,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
m for s,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
m for u,4.0,2,0.2,0.8112781244591328,0.24421905028821556,0.85,1.2039728043259361,0.762155411726687,0.9248480312401378,0.72,True,0.6658905824928992,0.6903108953932338,reading,False,False,False
m for ī,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
m for ɱ,4.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
m for ϑ,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
m inserted,557.0,9,0.9,3.004575878543326,0.90446746369,0.3028725314183124,0.0,0.055908659020217785,0.11982464011657809,0.42,True,0.050326348848962796,0.05217197517006513,reading,True,False,False
n deleted,29.0,8,0.8,2.625053839880556,0.790219946036961,0.5137931034482759,0.10536051565782635,0.11771281421330697,0.25201244135202466,0.42,True,0.10584522536785035,0.10972690441609984,reading,True,False,False
n for c,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,1.0,True,0.9142382564423792,0.947766263707773,variant,False,False,False
n for d,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
n for m,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
n for o,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
n for r,4.0,3,0.3,1.5,0.4515449934959718,0.75,0.9162907318741551,0.5934019907599334,0.7470782208630522,1.0,True,0.7470782208630522,0.7744759411404606,variant,False,False,False
n for t,5.0,3,0.3,1.5219280948873621,0.45814600780483383,0.74,0.9162907318741551,0.5934019907599334,0.7432580180012798,1.0,True,0.7432580180012798,0.7705156393620193,variant,False,False,False
n for v,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
n for āi,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
n for ē,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
n for ī,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
n for ń,16.0,6,0.6,2.224601752714581,0.6696718559737553,0.625,0.3566749439387324,0.2651330867011423,0.42931811198686864,0.42,True,0.18031360703448482,0.18692627707328513,reading,True,False,False
n for š,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
n for ṇ,7.0,4,0.4,1.9502120649147465,0.58707232944513,0.6428571428571429,0.6931471805599453,0.46250666826028447,0.6012439739932434,0.3024,True,0.1818161777355568,0.18848395179240418,reading,True,False,False
n inserted,55.0,9,0.9,2.897555898981894,0.8722512397066627,0.3981818181818182,0.0,0.055908659020217785,0.150095206604122,0.42,True,0.06303998677373124,0.06535186239222128,reading,True,False,False
o for a,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
o for u,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,0.72,True,0.658251544638513,0.6823917098695964,reading,False,False,False
o for ō,43.0,6,0.6,1.9120880951485084,0.5755958709917056,0.7093023255813954,0.3566749439387324,0.2651330867011423,0.46920889037862745,0.3024,True,0.14188876845049694,0.14709227817672316,reading,True,False,False
o for ū,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
o inserted,1216.0,6,0.6,1.6473425664022365,0.49589952562115697,0.7304276315789474,0.3566749439387324,0.2651330867011423,0.4904294859521252,0.42,True,0.20598038409989258,0.21353433600024718,reading,True,False,False
ou for au,5.0,2,0.2,0.7219280948873623,0.2173220112736489,0.86,1.2039728043259361,0.762155411726687,0.9327274390430511,0.72,True,0.6715637561109967,0.6961921222238774,reading,False,False,False
ou for aō,35.0,7,0.7,2.5866053466680814,0.7786457962919232,0.5,0.22314355131420976,0.1868039815198666,0.3112139061358783,0.72,True,0.22407401241783237,0.232291514872352,reading,False,False,False
ou for u,5.0,2,0.2,0.7219280948873623,0.2173220112736489,0.86,1.2039728043259361,0.762155411726687,0.9327274390430511,0.72,True,0.6715637561109967,0.6961921222238774,reading,False,False,False
ou for ō,40.0,8,0.8,2.2403954495855345,0.6744262324743366,0.625,0.10536051565782635,0.11771281421330697,0.3029729082024806,0.72,True,0.218140493905786,0.22614039547740736,reading,False,False,False
ou for ōi,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
ou inserted,6.0,2,0.2,0.6500224216483541,0.1956762467702946,0.8666666666666667,1.2039728043259361,0.762155411726687,0.9387232586103886,0.72,True,0.6758807461994798,0.700667429987246,reading,False,False,False
p deleted,6.0,3,0.3,1.4591479170272448,0.43924729113581873,0.7666666666666667,0.9162907318741551,0.5934019907599334,0.7537044280017494,0.42,True,0.31655585976073475,0.32816496394246264,reading,True,False,False
p for f,16.0,4,0.4,1.882856063692049,0.5667961526891182,0.6875,0.6931471805599453,0.46250666826028447,0.61645992363016,1.0,True,0.61645992363016,0.6390674579929475,reading,False,False,False
p for n,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
p for v,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
p for š,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
p for β,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,1.0,True,0.9142382564423792,0.947766263707773,variant,False,False,False
p for ϑ,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
p inserted,14.0,5,0.5,2.067031495157584,0.6222384820246001,0.6571428571428571,0.5108256237659907,0.35555740248662016,0.5180857050105915,0.42,True,0.2175959961044484,0.22557592922024264,reading,True,False,False
r deleted,16.0,6,0.6,2.48345859334435,0.7475955295861265,0.5125,0.3566749439387324,0.2651330867011423,0.38560837726439434,0.42,True,0.1619555184510456,0.16789493934164307,reading,True,False,False
r for c,2.0,2,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.762155411726687,0.9009858421649845,1.0,False,0.0,0.0,reading,False,False,False
r for h,4.0,3,0.3,1.5,0.4515449934959718,0.75,0.9162907318741551,0.5934019907599334,0.7470782208630522,1.0,True,0.7470782208630522,0.7744759411404606,variant,False,False,False
r for n,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
r for o,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
r for v,2.0,2,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.762155411726687,0.9009858421649845,1.0,False,0.0,0.0,reading,False,False,False
r for z,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,1.0,True,0.9142382564423792,0.947766263707773,variant,False,False,False
r for āi,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
r for ń,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
r for š,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
r for š́,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
r for ž,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
r inserted,36.0,7,0.7,2.2048604341771623,0.6637291269400348,0.6444444444444445,0.22314355131420976,0.1868039815198666,0.37030835111736704,0.42,True,0.15552950746929414,0.16123326622109416,reading,True,False,False
s deleted,18.0,7,0.7,2.5941178916311856,0.7809072976695919,0.5111111111111111,0.22314355131420976,0.1868039815198666,0.31353938363812234,0.42,True,0.13168654112801137,0.13651590292356297,reading,True,False,False
s for h,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
s for i,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
s for ii,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
s for m,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,1.0,True,0.9142382564423792,0.947766263707773,variant,False,False,False
s for n,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
s for p,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
s for u,2.0,2,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.762155411726687,0.9009858421649845,0.72,False,0.0,0.0,reading,False,False,False
s for ŋ,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
s for š,16.0,5,0.5,1.7947367178034823,0.5402695863783702,0.725,0.5108256237659907,0.35555740248662016,0.5514437698541232,0.3024,True,0.16675659600388687,0.17287208758715011,reading,True,False,False
s for ž,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
s for ϑ,7.0,4,0.4,1.8423709931771084,0.5546089320875497,0.7,0.6931471805599453,0.46250666826028447,0.6220223677504737,1.0,True,0.6220223677504737,0.6448338945250478,reading,False,False,False
s inserted,18.0,6,0.6,2.224394445405986,0.6696094502555479,0.6222222222222222,0.3566749439387324,0.2651330867011423,0.4286361486860657,0.42,True,0.18002718244814758,0.18662934839182385,reading,True,False,False
t deleted,25.0,8,0.8,2.778688570451097,0.8364686083144478,0.444,0.10536051565782635,0.11771281421330697,0.2253144330344583,0.42,True,0.09463206187447248,0.09810251876654466,reading,True,False,False
t for a,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
t for d,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
t for i,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
t for j,2.0,2,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.762155411726687,0.9009858421649845,1.0,False,0.0,0.0,reading,False,False,False
t for p,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
t for r,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
t for t̰,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.42,False,0.0,0.0,reading,True,True,False
t for u,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
t for v,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,1.0,True,0.9142382564423792,0.947766263707773,variant,False,False,False
t for ə,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
t for δ,5.0,3,0.3,1.3709505944546687,0.4126972515042214,0.78,0.9162907318741551,0.5934019907599334,0.7623477692614024,1.0,True,0.7623477692614024,0.7903054721538801,variant,False,False,False
t for ϑ,58.0,8,0.8,2.442964446849275,0.7354055768422975,0.5793103448275863,0.10536051565782635,0.11771281421330697,0.27935462553578494,1.0,True,0.27935462553578494,0.28959944284525996,reading,False,False,False
t for ṇ,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
t inserted,28.0,8,0.8,2.91379956460568,0.8771410702989582,0.35,0.10536051565782635,0.11771281421330697,0.19367994063755625,0.42,True,0.08134557506777362,0.08432877448287253,reading,True,False,False
t̰ deleted,6.0,5,0.5,2.2516291673878226,0.6778079184956498,0.5666666666666667,0.5108256237659907,0.35555740248662016,0.48435277009733396,1.0,True,0.48435277009733396,0.5021155174779021,reading,False,False,False
t̰ for d,5.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
t̰ for e,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
t̰ for t,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,0.42,True,0.38398006770579923,0.3980618307572646,reading,True,False,False
t̰ for š,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
t̰ for δ,4.0,3,0.3,1.5,0.4515449934959718,0.75,0.9162907318741551,0.5934019907599334,0.7470782208630522,1.0,True,0.7470782208630522,0.7744759411404606,variant,False,False,False
t̰ inserted,6.0,3,0.3,1.4591479170272448,0.43924729113581873,0.7666666666666667,0.9162907318741551,0.5934019907599334,0.7537044280017494,1.0,True,0.7537044280017494,0.7813451522439587,variant,False,False,False
u deleted,109.0,9,0.9,3.0268785537547633,0.9111812379121941,0.3146788990825688,0.0,0.055908659020217785,0.12143347718820338,0.42,True,0.05100206041904542,0.052872467219712456,reading,True,False,False
u for a,14.0,5,0.5,1.8322488896002305,0.5515618752916918,0.7142857142857143,0.5108256237659907,0.35555740248662016,0.5465067406428874,1.0,True,0.5465067406428874,0.5665488706256817,reading,False,False,False
u for au,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,0.72,True,0.658251544638513,0.6823917098695964,reading,False,False,False
u for aō,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,0.72,True,0.658251544638513,0.6823917098695964,reading,False,False,False
u for e,2.0,2,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.762155411726687,0.9009858421649845,0.72,False,0.0,0.0,reading,False,False,False
u for i,7.0,3,0.3,1.5566567074628228,0.4686003618978408,0.7285714285714285,0.9162907318741551,0.5934019907599334,0.7383100043255355,0.72,True,0.5315832031143856,0.5510780397946352,reading,False,False,False
u for ii,1.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,0.72,False,0.0,0.0,reading,False,True,False
u for o,24.0,3,0.3,1.2806721295208872,0.38552072559665423,0.8,0.9162907318741551,0.5934019907599334,0.7727830744429156,1.0,True,0.7727830744429156,0.8011234729680438,variant,False,False,False
u for ou,14.0,3,0.3,1.5566567074628228,0.4686003618978408,0.7285714285714285,0.9162907318741551,0.5934019907599334,0.7383100043255355,0.72,True,0.5315832031143856,0.5510780397946352,reading,False,False,False
u for p,5.0,2,0.2,0.7219280948873623,0.2173220112736489,0.86,1.2039728043259361,0.762155411726687,0.9327274390430511,1.0,True,0.9327274390430511,0.9669335030887187,variant,False,False,False
u for uu,36.0,9,0.9,2.9364908905004223,0.8839718400346624,0.38333333333333336,0.0,0.055908659020217785,0.14403896532640084,0.72,True,0.1037080550350086,0.10751135729040133,reading,False,False,False
u for v,3.0,3,0.3,1.584962500721156,0.47712125471966244,0.7,0.9162907318741551,0.5934019907599334,0.7294629686183141,1.0,True,0.7294629686183141,0.7562146819045672,variant,False,False,False
u for ā,15.0,4,0.4,1.6049355947431312,0.48313375512649387,0.74,0.6931471805599453,0.46250666826028447,0.6463174031426848,1.0,True,0.6463174031426848,0.6700199056748397,reading,False,False,False
u for āi,2.0,2,0.2,1.0,0.3010299956639812,0.8,1.2039728043259361,0.762155411726687,0.9009858421649845,1.0,False,0.0,0.0,reading,False,False,False
u for āu,3.0,2,0.2,0.9182958340544896,0.276434590943675,0.8333333333333334,1.2039728043259361,0.762155411726687,0.9142382564423792,1.0,True,0.9142382564423792,0.947766263707773,variant,False,False,False
u for ā̊,2.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
u for ą,4.0,4,0.4,2.0,0.6020599913279624,0.6,0.6931471805599453,0.46250666826028447,0.587532155902391,1.0,True,0.587532155902391,0.6090788175662801,reading,False,False,False
u for ī,14.0,3,0.3,1.3787834934861753,0.4150551890657122,0.7857142857142857,0.9162907318741551,0.5934019907599334,0.7633047531776755,0.72,True,0.5495794222879263,0.5697342372210529,reading,False,False,False
u for ō,27.0,7,0.7,2.4467982313671475,0.7365596609790893,0.5518518518518518,0.22314355131420976,0.1868039815198666,0.332594096161408,0.72,True,0.23946774923621375,0.24824978868779218,reading,False,False,False
u for ū,13.0,4,0.4,1.8262452584026092,0.5497546022183037,0.7,0.6931471805599453,0.46250666826028447,0.6229932337243228,0.3024,True,0.18839315387823521,0.19530212644361375,reading,True,False,False
u for β,3.0,1,0.1,-0.0,-0.0,0.9,1.6094379124341003,1.0,1.13283137373023,1.0,False,0.0,0.0,reading,False,True,False
u inserted,188.0,9,0.9,3.068998138729122,0.923860496394394,0.28085106382978725,0.0,0.055908659020217785,0.110440666678568,0.42,True,0.04638508000499856,0.04808616753711003,reading,True,False,False
