xml_id,our_index,our_word,canon_indexes,canon_words,relation,matched
Y29.10,8,vohī.,8,vohū.,substitution,True
Y29.10,9,manaŋhā.,9,manaŋhā.,equal,True
Y29.10,10,yā.,10,yā.,equal,True
Y29.10,11,hušəitəš.,11,hušəitīš.,substitution,True
Y29.10,12,rāmąmcādāt̰.,12,rāmąmcā.,substitution,True
Y29.10,,,13,dāt̰.,grouped,True
Y29.10,13,azəmcīt̰.,14,azə̄mcīt̰.,substitution,True
Y29.10,14,ahiiā.,15,ahiiā.,equal,True
Y29.10,15,mazdā.,16,mazdā.,equal,True
Y29.10,16,ϑβąm.,17,ϑβąm.,equal,True
Y29.10,17,mə̄ŋ́hī.,18,mə̄ṇghī.,substitution,True
Y29.10,18,paōruuīm.,19,paōuruuīm.,substitution,True
Y29.10,19,vaēdəm.,20,vaēdəm.,equal,True
Y29.11,0,kudā.,0,kudā.,equal,True
Y29.11,1,aṣ̌əm.,1,aṣ̌əm.,equal,True
Y29.11,2,vohucā.,2,vohucā.,equal,True
Y29.11,3,manō.,3,manō.,equal,True
Y29.11,4,xšaϑrəmcā.,4,xšaϑrəmcā.,equal,True
Y29.11,5,at̰.,5,at̰.,equal,True
Y29.11,6,mā.,6,mā.,equal,True
Y29.11,7,mašā.,7,mašā.,equal,True
Y29.11,8,yīžə̄m.,8,yūžə̄m.,substitution,True
Y29.11,9,mazdā.,9,mazdā.,equal,True
Y29.11,10,frxšnəne.,10,fraxšnənē.,substitution,True
Y29.11,11,mazōi.,11,mazōi.,equal,True
Y29.11,12,magāi.,12,magāi.,equal,True
Y29.11,13,ā.,13,ā.,equal,True
Y29.11,14,paitī.,,,grouped,True
Y29.11,15,zānatā.,14,paitī.zānatā.,substitution,True
Y29.11,16,ahurā.,15,ahurā.,equal,True
Y29.11,,,16,nū.,grouped,True
Y29.11,17,nīnā̊.,17,nā̊.,substitution,True
Y29.11,18,auuarə̄.,18,auuarə̄.,equal,True
Y29.11,19,ə̄hmā.,19,ə̄ɱā.,substitution,True
Y29.11,20,rātōiš.,20,rātōiš.,equal,True
Y29.11,21,yīšmāuuatąm.,21,yūšmāuuatąm.,substitution,True
Y29.15,0,xšmāuuaiiā.,0,xšmāuuiia.gə̄uš.uruuąm.,substitution,True
Y29.15,1,gə̄uš.,,,grouped,True
Y29.15,2,uruuąm.,,,grouped,True
Y29.15,3,hāitīm.,1,hāitīm.,equal,True
Y29.15,,,2,yazamaide.,grouped,True
Y29.3,0,ahmāi.,0,aɱāi.,substitution,True
Y29.3,1,aṣ̌ā.,1,aṣ̌ā.,equal,True
Y29.3,2,nōit̰.,2,nōit̰.,equal,True
Y29.3,3,sarəjā.,3,sarəjā.,equal,True
Y29.3,4,aduuaēšō.,4,aduuaēšō.,equal,True
Y29.3,5,gauuōi.,5,gauuōi.,equal,True
Y29.3,6,paitī.,,,grouped,True
Y29.3,7,mrauuat̰.,6,paiti.mrauuat̰.,substitution,True
Y29.3,8,auuaēšąm.,7,auuaēšąm.,equal,True
Y29.3,9,nōit̰.,8,nōit̰.,equal,True
Y29.3,10,vīduiiē.,9,vīduiiē.,equal,True
Y29.3,11,yā.,10,yā.,equal,True
Y29.3,12,šuuaitē.,11,šauuaitē.,substitution,True
Y29.3,13,ādrə̄ṇg.,12,ādrə̄ṇg.,equal,True
Y29.3,14,ərəšuuā̊ŋhō.,13,ərəšuuā̊ŋhō.,equal,True
Y29.3,15,hātąm.,14,hātąm.,equal,True
Y29.3,16,huuō.,15,huuō.,equal,True
Y29.3,17,aōjištō.,16,aōjištō.,equal,True
Y29.3,18,yahmāi.,17,yaɱāi.,substitution,True
Y29.3,19,zauuə̄ṇg.,18,zauuə̄ṇg.,equal,True
Y29.3,20,jəmā.,19,jimā.,substitution,True
Y29.3,21,kərədušā.,20,kərədušā.,equal,True
Y29.4,0,mazdā.,0,mazdā̊.,substitution,True
Y29.4,1,saxᵛārə̄.,1,saxᵛārə̄.,equal,True
Y29.4,2,mairištō.,2,mairištō.,equal,True
Y29.4,3,yā.,3,yā.,equal,True
Y29.4,4,zī.,4,zī.,equal,True
Y29.4,5,vā.,,,grouped,True
Y29.4,6,vərəzō.,5,vāuuərəzōi.,substitution,True
Y29.4,7,pairī.,,,grouped,True
Y29.4,8,ciϑīt̰.,6,pairī.ciϑīt̰.,substitution,True
Y29.4,9,daēuuāēšcā.,7,daēuuāišcā.,substitution,True
Y29.4,10,maṣ̌iiāišcā.,8,maṣ̌iiāišcā.,equal,True
Y29.4,11,yācā.,9,yācā.,equal,True
Y29.4,12,varəšaitē.,10,varəšaitē.,equal,True
Y29.4,13,aipī.,,,grouped,True
Y29.4,14,ciϑīt̰.,11,aipī.ciϑīt̰.,substitution,True
Y29.4,15,huuō.,12,huuō.,equal,True
Y29.4,16,vīcarō.,13,vīcirō.,substitution,True
Y29.4,17,ahurō.,14,ahurō.,equal,True
Y29.4,18,aϑā.,15,aϑā.,equal,True
Y29.4,19,nə̄.,16,nə̄.,equal,True
Y29.4,20,aŋhat̰.,17,aŋhat̰.,equal,True
Y29.4,21,yaϑā.,18,yaϑā.,equal,True
Y29.4,22,huuō.,19,huuō.,equal,True
Y29.4,23,vasat̰.,20,vasat̰.,equal,True
Y29.5,0,at̰.,0,at̰.,equal,True
Y29.5,1,vā.,1,vā.,equal,True
Y29.5,2,ustānāuš.,2,ustānāiš.,substitution,True
Y29.5,3,ahuuā.,3,ahuuā.,equal,True
Y29.5,4,zastāiš.,4,zastāiš.,equal,True
Y29.5,5,frə̄nīmnā.,5,frīnəmnā.,substitution,True
Y29.5,6,ahurāi.,6,ahurāi.ā.,substitution,True
Y29.5,7,ā.,,,grouped,True
Y29.5,8,nə̄.,7,nə̄.,equal,True
Y29.5,9,uruuā.,8,uruuā.,equal,True
Y29.5,10,gə̄ušcā.,9,gə̄ušcā.,equal,True
Y29.5,11,aziiā̊.,10,aziiā̊.,equal,True
Y29.5,12,hiiat̰.,11,hiiat̰.,equal,True
Y29.5,13,mazdąm.,12,mazdąm.,equal,True
Y29.5,14,dauuaidī.,13,duuaidī.,substitution,True
Y29.5,15,frasā̊biiō.,14,fərasābiiō.,substitution,True
Y29.5,16,nōit̰.,15,nōit̰.,equal,True
Y29.5,17,ərəžəjaiiōi.,16,ərəžəjiiōi.,substitution,True
Y29.5,18,frajiiāitiš.,17,frajiiāitiš.,equal,True
Y29.5,19,nōit̰.,18,nōit̰.,equal,True
Y29.5,20,fšuiiaṇtō.,19,fšuiieṇtē.,substitution,True
Y29.5,21,driguuasī.,20,drəguuasū.,substitution,True
Y29.5,22,pairī.,21,pairī.,equal,True
Y29.6,0,at̰.,0,at̰.,equal,True
Y29.6,1,ə̄.,1,ə̄.,equal,True
Y29.6,2,vaōcat̰.,2,vaōcat̰.,equal,True
Y29.6,3,ahurō.,3,ahurō.,equal,True
Y29.6,4,mazdā̊.,4,mazdā̊.,equal,True
Y29.6,5,vīduuā̊.,5,vīduuā̊.,equal,True
Y29.6,6,vafīš.,6,vafūš.,substitution,True
Y29.6,7,viiānaiiā.,7,viiānaiiā.,equal,True
Y29.6,8,nōit̰.,8,nōit̰.,equal,True
Y29.6,9,aēuuā.,9,aēuuā.,equal,True
Y29.6,10,ahe.,10,ahū.,substitution,True
Y29.6,11,vistō.,11,vistō.,equal,True
Y29.6,12,naēdā.,12,naēdā.,equal,True
Y29.6,13,ratuš.,13,ratuš.,equal,True
Y29.6,14,aṣ̌āt̰.,14,aṣ̌āt̰cīt̰.,substitution,True
Y29.6,15,cīt̰.,,,grouped,True
Y29.6,16,hacā.,15,hacā.,equal,True
Y29.6,17,at̰.,16,at̰.,equal,True
Y29.6,18,zī.,17,zī.,equal,True
Y29.6,19,ϑβā.,18,ϑβā.,equal,True
Y29.6,20,fšuuiiaṇtaēcā.,19,fšuiiaṇtaēcā.,substitution,True
Y29.6,21,vāstriiāicā.,20,vāstriiāicā.,equal,True
Y29.6,22,ϑβōrəštā.,21,ϑβōrəštā.,equal,True
Y29.6,23,tatšā.,22,tatašā.,substitution,True
Y29.7,0,tə̄m.,0,tə̄m.,equal,True
Y29.7,1,āzī.,,,grouped,True
Y29.7,2,tōiš.,1,āzūtōiš.,substitution,True
Y29.7,3,ahurō.,2,ahurō.,equal,True
Y29.7,4,mąϑrəm.,3,mąϑrəm.,equal,True
Y29.7,5,tašat̰.,4,tašat̰.,equal,True
Y29.7,6,aṣ̌ā.,5,aṣ̌ā.,equal,True
Y29.7,7,hazōšō.,6,hazaōšō.,substitution,True
Y29.7,8,mazdā̊.,7,mazdā̊.,equal,True
Y29.7,9,gauuōi.,8,gauuōi.,equal,True
Y29.7,10,xšuuīdəmcā.,9,xšuuīdəmcā.,equal,True
Y29.7,11,huuō.,10,huuō.,equal,True
Y29.7,12,urušaēibiiō.,11,urušaēibiiō.,equal,True
Y29.7,13,spəṇtō.,12,spəṇtō.,equal,True
Y29.7,14,sāsnaiiā.,13,sāsnaiiā.,equal,True
Y29.7,15,kastē.,14,kastē.,equal,True
Y29.7,16,vohī.,15,vohū.,substitution,True
Y29.7,17,manaŋhā.,16,manaŋhā.,equal,True
Y29.7,18,yə̄.,17,yə̄gūšahuuā.,substitution,True
Y29.7,19,ī.,18,tū.,substitution,True
Y29.7,20,dāiiāt̰.,19,dāiiāt̰.,equal,True
Y29.7,21,ə̄ə.,,,grouped,True
Y29.7,22,āuuā.,20,ə̄əāuuā.,substitution,True
Y29.7,23,marətaēibiiō.,21,marətaēibiiō.,equal,True
Y29.8,0,aēm.,0,aēm.,equal,True
Y29.8,1,mōi.,1,mōi.,equal,True
Y29.8,2,idā.,2,idā.,equal,True
Y29.8,3,vistō.,3,vistō.,equal,True
Y29.8,4,yə̄.,4,yə̄.,equal,True
Y29.8,5,nə̄.,5,nə̄.,equal,True
Y29.8,6,ə̄uuō.,6,aēuuō.,substitution,True
Y29.8,7,sāsnā̊.,7,sāsnā̊.,equal,True
Y29.8,8,gīšatā.,8,gūšatā.,substitution,True
Y29.8,9,zaraϑuštrō.,9,zaraϑuštrō.,equal,True
Y29.8,10,spətāmō.,10,spitāmō.,substitution,True
Y29.8,11,huuō.,11,huuō.,equal,True
Y29.8,12,nə̄.,12,nə̄.,equal,True
Y29.8,13,mazdā.,13,mazdā.,equal,True
Y29.8,14,vaštī.,14,vaštī.,equal,True
Y29.8,15,aṣ̌āicā.,15,aṣ̌āicā.,equal,True
Y29.8,16,carəkərəϑrā.,16,carəkərəϑrā.,equal,True
Y29.8,17,srāuuaiieŋ́hē.,17,srāuuaiieŋ́hē.,equal,True
Y29.8,18,hiiat̰.,18,hiiat̰.,equal,True
Y29.8,19,hōi.,19,hōi.,equal,True
Y29.8,20,hudəmə̄m.,20,hudəmə̄m.,equal,True
Y29.8,21,diiāt̰.,21,diiāi.,substitution,True
Y29.8,22,vaxaδriiā.,22,vaxəδrahiiā.,substitution,True
Y3.1,,,0,srōš.,grouped,True
Y3.1,,,1,drōn.,grouped,True
Y3.1,0,barəsmana.,2,būn.,substitution,True
Y3.1,,,3,sidīgar.,grouped,True
Y3.1,,,4,hād.,grouped,True
Y3.1,1,paiti.,5,zōt,substitution,True
Y3.1,,,6,ud.,grouped,True
Y3.1,,,7,rāspīg.,grouped,True
Y3.1,2,bərəta.,8,barəsmana.,substitution,True
Y3.1,3,haδa.,9,paiti.bərəta.,substitution,True
Y3.1,4,zaōϑra.,10,haδa.zaōϑra.,substitution,True
Y3.1,5,hāuuanōiš.,11,hāuuanōiš.,equal,True
Y3.1,6,raϑβō.,12,raϑβō.,equal,True
Y3.1,7,xᵛarəϑəm.,13,xᵛarəϑəm.,equal,True
Y3.1,8,miiazdəm.,14,miiazdəm.,equal,True
Y3.1,9,āiiese.,15,āiiese.,equal,True
Y3.1,10,yešti.,16,yešti.,equal,True
Y3.1,11,hauruuata.,17,hauruuata.,equal,True
Y3.1,12,amərətāta.,18,amərətāta.,equal,True
Y3.1,13,gāuš.,19,gāuš.,equal,True
Y3.1,14,hudā̊.,20,hudā̊.,equal,True
Y3.1,15,xšnīmaini.,21,xšnūmaine.,substitution,True
Y3.1,16,ahurahe.,22,ahurahe.,equal,True
Y3.1,17,mazdā̊.,23,mazdā̊.,equal,True
Y3.1,18,aməṣ̌anąm.,24,aməṣ̌anąm.,equal,True
Y3.1,19,spəṇtanąm.,25,spəṇtanąm.,equal,True
Y3.1,20,xšnīmaini.,26,xšnūmaine.,substitution,True
Y3.1,21,sraōšahe.,27,sraōšahe.,equal,True
Y3.1,22,aṣ̌iiehe.,28,aṣ̌iiehe.,equal,True
Y3.1,23,aṣ̌auuatō.,29,aṣ̌iuuatō.,substitution,True
Y3.1,24,vərəϑrājanō.,30,vərəϑrājanō.,equal,True
Y3.1,25,frādat̰.,,,grouped,True
Y3.1,26,gaēϑahe.,31,frādat̰.gaēϑahe.,substitution,True
Y3.12,,,0,āiiese.,grouped,True
Y3.12,,,1,yešti.,grouped,True
Y3.12,,,2,vīspaēibiiō.,grouped,True
Y3.12,0,biiō.,3,aēibiiō.,substitution,True
Y3.12,,,4,ratubiiō.,grouped,True
Y3.12,1,yōi.,5,yōi.,equal,True
Y3.12,2,həṇti.,6,həṇti.,equal,True
Y3.12,3,aṣ̌ahe.,7,aṣ̌ahe.,equal,True
Y3.12,4,ratauuō.,8,ratauuō.,equal,True
Y3.12,5,ϑraiiasca.,9,ϑraiiasca.,equal,True
Y3.12,6,ϑrəsąsca.,10,ϑrisąsca.,substitution,True
Y3.12,7,nazdišta.,11,nazdišta.,equal,True
Y3.12,8,pairiš.,,,grouped,True
Y3.12,9,hāuuanaiiō.,12,pairiš.hāuuanaiiō.,substitution,True
Y3.12,10,yōi.,13,yōi.,equal,True
Y3.12,11,həṇti.,14,həṇti.,equal,True
Y3.12,12,aṣ̌ahe.,15,aṣ̌ahe.,equal,True
Y3.12,13,yat̰.,16,yat̰.,equal,True
Y3.12,14,vahištahe.,17,vahištahe.,equal,True
Y3.12,15,mazdā̊.,,,grouped,True
Y3.12,16,frasāsta.,18,mazdō.frasāsta.,substitution,True
Y3.12,17,zaraϑuštrō.,19,zaraϑuštrō.fraōxta.,substitution,True
Y3.12,18,fraōxta.,,,grouped,True
Y3.13,,,0,āiiese.,grouped,True
Y3.13,,,1,yešti.,grouped,True
Y3.13,0,ahuraēibiia.,2,ahuraēibiia.,equal,True
Y3.13,1,miϑraēibiia.,3,miϑraēibiia.,equal,True
Y3.13,2,bərzaṇbiia.,4,bərəzaṇbiia.,substitution,True
Y3.13,3,aiϑiia.,,,grouped,True
Y3.13,4,jaŋhaēibiia.,5,aiϑiiejaŋhaēibiia.,substitution,True
Y3.13,5,aṣ̌auuanaēibiia.,6,aṣ̌auuanaēibiia.,equal,True
Y3.13,6,stārąmca.,7,stārąmca.,equal,True
Y3.13,7,spəṇtō.,,,grouped,True
Y3.13,8,maińiiauuanąm.,8,spəṇtō.maińiiauuanąm.,substitution,True
Y3.13,9,dāmanąm.,9,dāmanąm.,equal,True
Y3.13,10,tištriieheca.,10,tištriieheca.,equal,True
Y3.13,11,stārō.,11,stārō.,equal,True
Y3.13,12,raēuuatō.,12,raēuuatō.,equal,True
Y3.13,13,xᵛarənaŋhatō.,13,xᵛarənaŋᵛhatō.,substitution,True
Y3.13,14,mā̊ŋhaheca.,14,mā̊ŋhaheca.,equal,True
Y3.13,15,gaōciϑrahe.,15,gaōciϑrahe.,equal,True
Y3.13,16,huuarəca.,16,huuarəca.,equal,True
Y3.13,17,xšaētahe.,17,xšaētahe.,equal,True
Y3.13,18,auruuat̰.,18,auruuat̰.aspahe.,substitution,True
Y3.13,19,aspahe.,,,grouped,True
Y3.13,20,dōiϑrahe.,19,dōiϑrahe.,equal,True
Y3.13,21,ahurahe.,20,ahurahe.,equal,True
Y3.13,22,mazdā̊.,21,mazdā̊.,equal,True
Y3.13,23,miϑrahe.,22,miϑrahe.,equal,True
Y3.13,24,dax́iiunąm.,23,dax́iiunąm.,equal,True
Y3.13,25,daŋ́hupatōiš.,24,daiŋ́hu.patōiš.,substitution,True
Y3.17,,,0,āiiese.,grouped,True
Y3.17,,,1,yešti.,grouped,True
Y3.17,,,2,garōiš.,grouped,True
Y3.17,,,3,uši.darənahe.,grouped,True
Y3.17,,,4,mazdaδātahe.,grouped,True
Y3.17,0,xᵛāϑrahe.,5,aṣ̌a.xᵛāϑrahe.,substitution,True
Y3.17,1,vīspaēšąmca.,6,vīspaēšąmca.,equal,True
Y3.17,2,gairinąm.,7,gairinąm.,equal,True
Y3.17,3,aṣ̌a.,,,grouped,True
Y3.17,4,xᵛāϑranąm.,8,aṣ̌a.xᵛāϑranąm.,substitution,True
Y3.17,5,pouru.,,,grouped,True
Y3.17,6,xᵛāϑranąm.,9,pouru.xᵛāϑranąm.,substitution,True
Y3.17,7,mazdaδātanąm.,10,mazdaδātanąm.,equal,True
Y3.17,8,kāuuaiieheca.,11,kāuuaiieheca.,equal,True
Y3.17,9,xᵛarənaŋhō.,12,xᵛarənaŋhō.,equal,True
Y3.17,10,mazdaδātahe.,13,mazdaδātahe.,equal,True
Y3.17,11,axᵛarətaheca.,14,axᵛarətaheca.,equal,True
Y3.17,12,xᵛarənaŋhō.,15,xᵛarənaŋhō.,equal,True
Y3.17,13,mazdaδātahe.,16,mazdaδātahe.,equal,True
Y3.17,,,17,āiiese.,grouped,True
Y3.17,,,18,yešti.,grouped,True
Y3.17,,,19,aṣ̌ōiš.,grouped,True
Y3.17,,,20,vaŋhuiiā̊.,grouped,True
Y3.17,,,21,cistōiš.,grouped,True
Y3.17,14,.,22,vaŋhuiiā̊.,substitution,True
Y3.17,15,ərəϑə̄.,23,ərəϑə̄.,equal,True
Y3.17,16,vaŋhuiiā̊.,24,vaŋhuiiā̊.,equal,True
Y3.17,17,rasąstātō.,25,rasąstātō.,equal,True
Y3.17,18,vaŋhuiiā̊.,26,vaŋhuiiā̊.,equal,True
Y3.17,19,xᵛarənaŋhō.,27,xᵛarənaŋhō.,equal,True
Y3.17,20,sauuaŋhō.,28,sauuaŋhō.,equal,True
Y3.17,21,mazdaδātahe.,29,mazdaδātahe.,equal,True
Y3.19,,,0,āiiese.,grouped,True
Y3.19,,,1,yešti.,grouped,True
Y3.19,,,2,ā̊ŋhąm.,grouped,True
Y3.19,0,ŋhąmca.,3,asaŋhąmca.,substitution,True
Y3.19,1,ṣ̌ōiϑranąmca.,4,šōiϑranąmca.,substitution,True
Y3.19,2,gaōiiaōiϑanąmca.,5,gaōiiaōitinąmca.,substitution,True
Y3.19,3,maēϑananąmca.,6,maēϑananąmca.,equal,True
Y3.19,4,auuō.,,,grouped,True
Y3.19,5,xᵛarənanąmca.,7,auuō.xᵛarənanąmca.,substitution,True
Y3.19,6,apąmca.,8,apąmca.,equal,True
Y3.19,7,zəmąmca.,9,zəmąmca.,equal,True
Y3.19,8,uruuaranąmca.,10,uruuaranąmca.,equal,True
Y3.19,9,aŋ́hā̊sca.,11,aiŋ́hā̊sca.,substitution,True
Y3.19,10,zəmō.,12,zəmō.,equal,True
Y3.19,11,auuaŋ́heca.,13,auuaŋ́heca.,equal,True
Y3.19,12,ašnō.,14,ašnō.,equal,True
Y3.19,13,vātaheca.,15,vātaheca.,equal,True
Y3.19,14,aṣ̌aōnō.,16,aṣ̌aōnō.,equal,True
Y3.19,15,strąm.,17,strąm.,equal,True
Y3.19,16,mā̊ŋhō.,18,mā̊ŋhō.,equal,True
Y3.19,17,hīrō.,19,hūrō.,substitution,True
Y3.19,18,anaγranąm.,20,anaγranąm.,equal,True
Y3.19,19,raōcaŋhąm.,21,raōcaŋhąm.,equal,True
Y3.19,20,xᵛaδā,,,grouped,True
Y3.19,21,tanąm.,22,xᵛaδātanąm.,substitution,True
Y3.19,22,vīspanąmca.,23,vīspanąmca.,equal,True
Y3.19,23,spəṇtahe.,24,spəṇtahe.,equal,True
Y3.19,24,maińiiə̄uš.,25,maińiiə̄uš.,equal,True
Y3.19,25,dāmanąm.,26,dāmanąm.,equal,True
Y3.19,26,aṣ̌aōnąm.,27,aṣ̌aōnąm.,equal,True
Y3.19,27,aṣ̌aōninąmca.,28,aṣ̌aōninąmca.,equal,True
Y3.19,28,aṣ̌ahe.,29,aṣ̌ahe.,equal,True
Y3.19,29,raϑβąm.,30,raϑβąm.,equal,True
Y3.2,0,haōməmca.,0,haōməmca.,equal,True
Y3.2,1,para.,,,grouped,True
Y3.2,2,haōməmca.,1,para.haōməmca.,substitution,True
Y3.2,3,āiiese.,2,āiiese.,equal,True
Y3.2,4,yešti.,3,yešti.,equal,True
Y3.2,5,xšnīmaini.,4,xšnūmaine.,substitution,True
Y3.2,6,zaraϑuštrahe.,5,zaraϑuštrahe.,equal,True
Y3.2,7,spəṇtāmahe.,6,spitāmahe.,substitution,True
Y3.2,8,aṣ̌aōnō.,7,aṣ̌aōnō.,equal,True
Y3.2,9,frauuaṣ̌ə̄e.,8,frauuaṣ̌ə̄e.,equal,True
Y3.2,10,aēsmą.,9,aēsmą.,equal,True
Y3.2,11,āiiese.,10,āiiese.,equal,True
Y3.2,12,yešti.,11,yešti.,equal,True
Y3.2,13,baōiδi.,12,baōiδi.,equal,True
Y3.2,14,xšnīmaini.,13,xšnūmaine.,substitution,True
Y3.2,15,tauua.,14,tauua.,equal,True
Y3.2,16,ātrō.,15,āϑrō.,substitution,True
Y3.2,17,ahurahe.,16,ahurahe.,equal,True
Y3.2,18,mazdā̊.,17,mazdā̊.,equal,True
Y3.2,19,puϑra.,18,puϑra.,equal,True
Y3.20,,,0,zōt.,grouped,True
Y3.20,,,1,ud.,grouped,True
Y3.20,,,2,rāspīg.,grouped,True
Y3.20,,,3,āiiese.,grouped,True
Y3.20,,,4,yešti.,grouped,True
Y3.20,,,5,raϑβō.,grouped,True
Y3.20,,,6,bərəzatō.,grouped,True
Y3.20,,,7,yō.,grouped,True
Y3.20,0,ṣ̌ahe.,8,aṣ̌ahe.,substitution,True
Y3.20,1,raϑβąm.,9,raϑβąm.,equal,True
Y3.20,2,aiiaranąmca.,10,aiiaranąmca.,equal,True
Y3.20,3,asniianąmca.,11,asńiianąmca.,substitution,True
Y3.20,4,māhiianąmca.,12,māhiianąmca.,equal,True
Y3.20,5,yāiriianąmca.,13,yāiriianąmca.,equal,True
Y3.20,6,srəδanąmca.,14,sarəδanąmca.,substitution,True
Y3.20,7,yōi.,15,yōi.,equal,True
Y3.20,8,həṇti.,16,həṇti.,equal,True
Y3.20,9,aṣ̌ahe.,17,aṣ̌ahe.,equal,True
Y3.20,10,ratauuō.,18,ratauuō.,equal,True
Y3.20,11,hāuunōiš.,19,hāuuanōiš.,substitution,True
Y3.20,12,raϑβō.,20,raϑβō.,equal,True
Y3.21,0,xᵛarəϑəm.,0,xᵛarəϑəm.,equal,True
Y3.21,1,miiazdəm.,1,miiazdəm.,equal,True
Y3.21,2,āiiese.,2,āiiese.,equal,True
Y3.21,3,yešti.,3,yešti.,equal,True
Y3.21,4,hauruuata.,4,hauruuata.,equal,True
Y3.21,5,amərətāta.,5,amərətāta.,equal,True
Y3.21,6,gāuš.,6,gāuš.,equal,True
Y3.21,7,hudā̊.,7,hudā̊.,equal,True
Y3.21,8,xšnīmaini.,8,xšnūmaine.,substitution,True
Y3.21,9,sraōšahe.,9,sraōšahe.,equal,True
Y3.21,10,aṣ̌iiehe.,10,aṣ̌iiehe.,equal,True
Y3.21,11,taxmahe.,11,taxmahe.,equal,True
Y3.21,12,tanu.,,,grouped,True
Y3.21,13,mąϑrahe.,12,tanu.mąϑrahe.,substitution,True
Y3.21,14,darš.,,,grouped,True
Y3.21,15,draōš.,13,darši.draōš.,substitution,True
Y3.21,16,āhīiriiehe.,14,āhūiriiehe.,substitution,True
Y3.21,17,aōxtō.,,,grouped,True
Y3.21,18,nāmanō.,15,aōxtō.nāmanō.,substitution,True
Y3.21,19,yazat,16,yazatahe.,substitution,True
Y3.21,20,ahe.,,,grouped,True
Y3.22,0,haōməmca.,0,haōməmca.,equal,True
Y3.22,1,para.,1,para.haōməmca.,substitution,True
Y3.22,,,2,āiiese.,grouped,True
Y3.22,2,haōməmca.,3,yešti.,substitution,True
Y3.22,3,šnīmaini.,4,xšnūmaine.,substitution,True
Y3.22,4,zaraϑuštrahe.,5,zaraϑuštrahe.,equal,True
Y3.22,5,spəṇtāmahe.,6,spitāmahe.,substitution,True
Y3.22,6,aṣ̌aōnō.,7,aṣ̌aōnō.,equal,True
Y3.22,7,frauuaṣ̌ə̄e.,8,frauuaṣ̌ə̄e.,equal,True
Y3.22,8,aōxtō.,,,grouped,True
Y3.22,9,nāmanō.,9,aōxtō.nāmanō.,substitution,True
Y3.22,10,yazatahe.,10,yazatahe.,equal,True
Y3.22,11,aēsmąm.,11,aēsmą.,substitution,True
Y3.22,,,12,āiiese.,grouped,True
Y3.22,,,13,yešti.,grouped,True
Y3.22,,,14,baōiδi.,grouped,True
Y3.22,,,15,xšnūmaine.,grouped,True
Y3.22,12,uua.,16,tauua.,substitution,True
Y3.22,13,ātrō.,17,āϑrō.,substitution,True
Y3.22,14,ahurahe.,18,ahurahe.,equal,True
Y3.22,15,mazdā̊.,19,mazdā̊.,equal,True
Y3.22,16,puϑra.,20,puϑra.,equal,True
Y3.22,17,aōxtō.,,,grouped,True
Y3.22,18,nāmanō.,21,aōxtō.nāmanō.,substitution,True
Y3.22,19,yazatahe.,22,yazatahe.,equal,True
Y3.24,0,āiiese.,0,āiiese.,equal,True
Y3.24,1,yešti.,1,yešti.,equal,True
Y3.24,2,aṣ̌aōnąm.,2,aṣ̌āunąm.,substitution,True
Y3.24,3,frauuaṣ̌anąm.,3,frauuaṣ̌inąm.,substitution,True
Y3.24,4,uγranąm.,4,uγranąm.,equal,True
Y3.24,5,aiβiϑīranąm.,5,aiβiϑūranąm.,substitution,True
Y3.24,6,paōiriiō.,,,grouped,True
Y3.24,7,t̰kaēšanąm.,6,paōiriiō.t̰kaēšanąm.,substitution,True
Y3.24,8,frauuaṣ̌anąm.,7,frauuaṣ̌inąm.,substitution,True
Y3.24,9,nabānazdištanąm.,8,nabānazdištanąm.,equal,True
Y3.24,10,frauuaṣ̌anąm.,9,frauuaṣ̌inąm.,substitution,True
Y3.25,0,āiiese.,0,āiiese.,equal,True
Y3.25,1,yešti.,1,yešti.,equal,True
Y3.25,2,vīspaēibiiō.,2,vīspaēibiiō.,equal,True
Y3.25,3,aṣ̌ahe.,3,aṣ̌ahe.,equal,True
Y3.25,4,ratubiiō.,4,ratubiiō.,equal,True
Y3.25,5,ā,,,grouped,True
Y3.25,6,iiese.,5,āiiese.,substitution,True
Y3.25,7,yešti.,6,yešti.,equal,True
Y3.25,8,vīspaēibiiō.,7,vīspaēibiiō.,equal,True
Y3.25,9,vaŋhuδā̊biiō.,8,vaŋhuδā̊biiō.,equal,True
Y3.25,10,yazataēibiiō.,9,yazataēibiiō.,equal,True
Y3.25,11,maińiiaōibiiascā.,10,maińiiaōibiiascā.,equal,True
Y3.25,12,gaēϑiiaēibiiascā.,11,gaēϑiiaēibiiascā.,equal,True
Y3.25,13,yōi.,12,yōi.,equal,True
Y3.25,14,həṇti.,13,həṇti.,equal,True
Y3.25,15,yasniiāica.,14,yesńiiāca.,substitution,True
Y3.25,16,vahmiiāica.,15,vaɱiiāca.,substitution,True
Y3.25,17,aṣ̌āt̰.,16,aṣ̌āt̰.,equal,True
Y3.25,18,haca.,17,haca.,equal,True
Y3.25,19,yat̰.,18,yat̰.,equal,True
Y3.25,20,vahištāt̰.,19,vahištāt̰.,equal,True
Y3.3,0,haōmąn.,0,haōmą.,substitution,True
Y3.3,1,āiiese.,1,āiiese.,equal,True
Y3.3,2,yešti.,2,yešti.,equal,True
Y3.3,3,xšnīmaini.,3,xšnūmaine.,substitution,True
